Código do Município;Município;Estado;Ano de Referência;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de Serviço;Natureza Jurídica;AG011 - Volume de água faturado;BL002 - Ativo total;ES007 - Volume de esgotos faturado;FN002 - Receita operacional direta de água;FN003 - Receita operacional direta de esgoto;FN010 - Despesa com pessoal próprio;FN015 - Despesas de Exploração (DEX);FN016 - Despesas com juros e encargos do serviço da dívida;FN019 - Despesas com depreciação, amortização do ativo diferido e provisão para devedores duvidosos;FN026 - Quantidade total de empregados próprios
310620;Belo Horizonte;MG;2006;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;575.671,00;4.924.649,00;303.869,00;1.246.007.231,90;540.750.531,31;514.566.000,00;1.260.089.310,00;158.036.542,13;249.418.000,00;11.067
310620;Belo Horizonte;MG;2005;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;617.600,00;3.586.432,00;318.856,00;1.063.657.201,00;504.184.352,00;460.340.186,00;1.007.165.298,00;106.061.928,00;256.827.217,00;10.826
310620;Belo Horizonte;MG;2004;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;608.430,00;3.206.524,00;305.614,00;853.322.675,00;399.660.403,00;414.389.570,00;892.518.176,00;110.350.235,00;237.210.888,00;10.449
310620;Belo Horizonte;MG;2003;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;619.314,00;2.653.454,00;298.546,00;765.293.576,00;347.174.858,00;369.362.445,00;770.059.427,00;169.348.000,00;193.801.226,00;10.123
310620;Belo Horizonte;MG;2002;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;613.861,00;2.545.402,00;290.502,00;603.896.727,00;270.583.367,00;326.585.920,00;623.460.388,00;234.179.675,00;187.241.992,00;10.075
310620;Belo Horizonte;MG;2001;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;593.459,00;2.445.391,00;277.572,00;569.940.000,00;251.013.000,00;305.367.000,00;562.414.000,00;67.427.000,00;170.231.000,00;9.730
310620;Belo Horizonte;MG;2000;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;603.206,00;2.422.282,00;279.322,00;519.862.000,00;225.212.000,00;260.323.000,00;486.230.000,00;76.084.000,00;212.887.000,00;9.759
310620;Belo Horizonte;MG;1999;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;600.155,00;2.432.253,00;275.051,00;453.545.000,00;196.199.000,00;244.063.000,00;431.117.000,00;44.929.000,00;191.625.000,00;9.610
316860;Teófilo Otoni;MG;2019;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;8.788,23;138.034,00;4.107,51;27.286.583,39;7.753.274,07;19.057.344,56;48.023.363,18;1.922,76;4.309.258,43;357
316860;Teófilo Otoni;MG;2018;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;8.577,51;119.898,00;3.780,95;22.356.838,55;6.494.166,68;17.974.451,95;39.331.284,43;52,47;3.185.197,89;454
316860;Teófilo Otoni;MG;2017;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;7.856,13;73.048,67;3.515,26;20.720.621,32;3.400.478,68;11.202.242,92;26.979.008,52;7.939.028,53;;322
316860;Teófilo Otoni;MG;2016;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;9.131,19;42.071,00;3.889,53;19.494.207,36;6.097.673,62;9.392.254,51;22.972.458,52;7.315.216,60;;312
316860;Teófilo Otoni;MG;2015;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;7.937,85;12.086,00;3.603,94;17.543.247,99;4.353.616,69;8.164.557,82;18.503.043,75;1.474.270,14;0;277
316860;Teófilo Otoni;MG;2014;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;8.007,91;20.443,00;3.526,41;13.845.170,53;4.546.575,66;5.551.218,86;16.147.017,82;1.993.032,57;1.383.687,00;267
316860;Teófilo Otoni;MG;2013;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;8.128,81;25.419,87;2.977,52;12.975.347,41;2.815.694,57;4.549.684,96;12.805.569,46;1.402.287,01;1.307.429,95;253
316860;Teófilo Otoni;MG;2012;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;8.249,14;23.839,29;1.660,76;11.731.824,78;530.892,72;2.550.294,10;8.909.059,22;711.653,14;518.184,06;176
316860;Teófilo Otoni;MG;2011;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;5.168,65;6.633,83;403,19;8.698.428,66;394.355,00;3.950.090,00;9.613.378,36;0;0;155
316860;Teófilo Otoni;MG;2010;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;4.218,00;5.054,06;0;5.235.144,00;234.925,00;4.606.243,00;6.858.399,00;;0;105
316860;Teófilo Otoni;MG;2009;31686000;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;Regional;Água e Esgoto;Empresa pública;1.059,83;5.589,60;159,32;2.702.653,03;195.508,69;1.677.090,76;2.912.858,00;188.651,28;377.132,32;29
500270;Campo Grande;MS;2019;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;86.348,93;1.086,05;35.846,84;472.754.325,27;113.260.235,18;166.380.133,23;448.537.928,08;5.089.954,24;62.557.521,54;1.510
500270;Campo Grande;MS;2018;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;82.960,09;995,19;31.858,28;427.593.052,13;99.219.218,39;157.106.719,18;407.649.535,82;4.742.590,58;47.781.826,81;1.525
500270;Campo Grande;MS;2017;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;82.306,66;937.913,00;29.874,63;416.876.278,92;89.055.713,15;146.111.895,10;373.133.822,64;5.126.700,36;42.350.517,40;1.405
500270;Campo Grande;MS;2016;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;80.253,07;865.759,00;27.593,24;379.356.834,20;77.016.022,18;134.964.417,88;339.208.053,37;4.034.636,41;43.339.204,02;1.382
500270;Campo Grande;MS;2015;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;79.194,94;747.906,00;24.431,99;299.387.802,24;55.530.574,20;119.148.169,16;289.736.453,12;4.024.914,43;31.983.252,70;1.362
500270;Campo Grande;MS;2014;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;79.072,00;681.317,00;21.628,00;264.513.193,18;43.560.303,76;100.758.454,00;253.149.561,62;3.964.463,95;35.272.634,05;1.334
500270;Campo Grande;MS;2013;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;76.456,56;630.052,00;17.937,04;242.067.604,07;34.336.957,85;89.749.747,20;213.569.041,26;2.956.962,11;24.410.535,71;1.133
500270;Campo Grande;MS;2012;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;74.705,52;574.341,00;15.602,22;225.554.570,75;27.378.396,07;81.626.754,56;191.568.218,81;2.782.720,25;21.989.165,57;1.154
500270;Campo Grande;MS;2011;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;70.846,40;455.565,00;12.789,77;200.386.823,97;20.688.129,73;70.169.887,45;168.578.991,79;2.891.951,50;24.169.578,87;1.129
500270;Campo Grande;MS;2010;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;68.079,45;406.047,00;10.080,32;190.220.230,26;15.622.717,95;34.175.515,00;150.643.668,00;2.717.015,00;25.009.791,00;1.013
500270;Campo Grande;MS;2009;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Organização social;64.542,00;314.540,00;8.557,00;183.310.305,93;12.673.765,88;54.140.872,00;136.237.027,00;2.571.656,00;22.862.000,00;973
500270;Campo Grande;MS;2008;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;62.232,40;279.844,00;8.013,00;169.366.243,00;11.823.746,17;50.166.863,00;122.473.710,00;2.855.459,00;17.593.935,00;982
500270;Campo Grande;MS;2007;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;59.070,00;248.459,00;7.348,00;140.388.930,00;10.351.451,00;43.176.872,00;106.989.149,00;2.340.696,00;10.672.502,00;901
500270;Campo Grande;MS;2006;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;56.920,00;224.685,00;6.875,00;124.076.000,00;9.233.000,00;38.847.000,00;105.111.000,00;2.663.000,00;19.086.000,00;643
500270;Campo Grande;MS;2005;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;55.530,90;216.394,00;6.327,00;115.328.000,00;8.307.000,00;36.096.000,00;96.151.000,00;3.010.000,00;32.884.000,00;574
500270;Campo Grande;MS;2004;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;52.386,00;216.909,00;6.321,00;102.239.927,00;7.591.792,00;32.030.678,00;84.865.119,00;;17.225.253,00;534
500270;Campo Grande;MS;2003;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;50.914,00;221.807,00;5.559,00;88.727.385,00;6.237.665,00;29.373.913,00;70.831.706,00;1.755.451,00;10.315.310,00;536
500270;Campo Grande;MS;2002;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;50.885,70;218.240,00;4.595,00;76.532.686,00;4.615.779,00;24.295.298,00;56.677.132,00;16.358.857,00;10.038.446,00;763
500270;Campo Grande;MS;2001;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;53.527,28;207.561,00;3.844,87;62.610.700,00;3.284.790,00;19.542.240,00;48.544.620,00;4.251.270,00;7.323.950,00;716
500270;Campo Grande;MS;2000;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;49.826,69;209.077,00;3.834,30;64.308.480,00;3.478.365,00;26.979.630,00;50.093.135,00;5.472.713,00;13.880.114,00;769
500270;Campo Grande;MS;1999;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;63.164,00;315.037,00;7.141,20;70.088.414,00;5.955.407,00;31.721.204,00;56.466.021,00;8.255.941,00;21.859.211,00;980
150140;Belém;PA;2019;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;96.436,03;1.790.279,47;15.097,34;324.663.564,56;34.987.203,33;180.626.020,99;397.058.416,48;101.985.397,68;143.406.059,23;1.642
150140;Belém;PA;2018;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;97.625,72;1.692.391,69;13.661,27;311.653.174,97;30.607.010,09;169.003.801,06;367.674.681,82;75.479.033,17;163.344.518,73;1.490
150140;Belém;PA;2017;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;93.907,67;1.666.503,59;12.832,01;247.115.592,06;23.290.307,82;156.542.430,37;329.445.707,67;80.929.885,86;119.674.771,31;1.486
150140;Belém;PA;2016;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;90.941,61;1.646.452,80;12.251,42;225.992.922,67;20.395.938,71;146.271.537,73;296.654.498,88;50.755.109,05;119.451.957,68;1.487
150140;Belém;PA;2015;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;89.164,51;1.557.194,20;11.074,64;179.266.643,66;17.580.565,54;139.024.449,05;273.739.216,62;79.022.124,67;87.210.428,52;1.349
150140;Belém;PA;2014;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;88.524,25;1.511.471,67;11.074,64;181.497.043,00;16.419.637,00;124.632.620,00;244.742.923,00;43.840.652,00;121.157.867,00;1.309
150140;Belém;PA;2013;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;85.778,00;1.343.175,91;7.836,00;171.980.007,00;12.901.341,00;117.250.379,00;218.325.814,00;31.577.958,00;82.309.018,00;1.582
150140;Belém;PA;2012;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;85.094,00;1.284.863,03;1.963,00;165.698.553,00;12.724.660,00;110.245.168,00;209.663.327,00;25.917.755,00;77.752.979,00;1.412
150140;Belém;PA;2011;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;88.427,00;1.230.106,53;0;170.581.804,00;11.679.281,00;93.043.597,00;194.017.291,00;61.273.708,00;70.000.413,00;1.433
150140;Belém;PA;2010;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;86.937,38;1.196.328,96;6.637,00;165.974.586,39;10.576.481,00;95.687.468,97;195.743.186,44;22.208.954,00;101.473.470,00;1.404
150140;Belém;PA;2009;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;83.439,47;1.124.158,89;6.489,08;168.602.129,39;10.063.131,16;84.859.797,24;184.774.013,41;45.378.119,99;98.247.184,47;1.429
150140;Belém;PA;2008;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;82.663,34;1.012.368,00;3.600,70;160.753.202,63;10.221.655,45;72.612.690,00;168.931.030,99;61.451.345,40;57.960.718,56;1.438
150140;Belém;PA;2007;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;81.473,65;943.512,45;1.132,32;146.483.697,98;8.842.712,99;63.076.982,00;152.150.413,00;35.905.260,00;69.972.360,00;1.236
150140;Belém;PA;2006;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;81.029,10;;5.831,00;145.278.392,39;8.647.840,85;56.430.920,67;139.925.930,98;26.431.621,45;99.155.991,65;1.219
150140;Belém;PA;2005;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;80.179,40;1.391.548,00;5.638,00;126.999.455,64;7.190.287,29;52.594.731,64;131.751.441,75;39.751.449,25;87.328.940,70;1.231
150140;Belém;PA;2004;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;77.826,20;1.343.878,00;5.147,00;111.270.424,84;5.622.672,91;52.398.650,41;120.638.668,69;56.945.390,62;52.746.841,47;1.306
150140;Belém;PA;2003;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;79.270,00;1.122.497,00;5.205,00;114.323.494,69;6.306.637,09;48.400.317,20;101.685.567,91;44.824.860,94;52.672.778,74;1.390
150140;Belém;PA;2002;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;80.743,00;1.057.256,89;5.530,00;116.491.080,37;6.142.949,18;42.124.492,21;89.786.969,18;104.975.555,32;61.948.104,42;1.417
150140;Belém;PA;2001;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;81.105,78;;5.552,60;107.517.850,00;5.750.657,00;39.642.752,00;84.723.226,00;50.719.090,00;19.314.233,00;1.431
150140;Belém;PA;2000;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;79.898,40;;5.808,29;87.778.350,00;5.092.939,00;35.632.316,00;77.122.425,00;9.041.320,32;18.795.699,38;1.425
150140;Belém;PA;1999;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;80.980,61;;6.246,91;82.854.642,00;5.191.986,00;35.205.648,00;75.412.580,00;0;18.212.434,14;1.432
250750;João Pessoa;PB;2019;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;149.944,73;1.520.791,00;60.957,28;640.698.943,87;246.219.024,97;390.684.357,83;753.784.414,12;5.558.232,23;20.984.961,40;2.998
250750;João Pessoa;PB;2018;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;152.006,29;1.454.959,00;56.455,30;619.685.301,92;240.829.664,98;371.233.506,25;667.230.700,17;10.460.828,83;58.971.391,69;2.984
250750;João Pessoa;PB;2017;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;138.317,76;1.413.172,00;56.548,09;563.815.619,27;218.510.488,84;345.830.052,48;626.260.223,12;15.326.247,40;50.639.656,37;2.910
250750;João Pessoa;PB;2016;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;133.278,29;1.304.064,00;55.084,20;500.234.562,72;190.583.175,32;328.287.133,05;575.503.329,53;21.893.539,74;88.259.803,53;2.980
250750;João Pessoa;PB;2015;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;135.539,71;1.238.741,00;52.025,24;422.429.840,03;156.997.242,41;301.142.858,18;549.875.450,58;26.779.957,79;74.273.793,12;2.957
250750;João Pessoa;PB;2014;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;136.381,12;1.180.246,00;52.710,84;400.902.430,73;142.415.351,53;283.289.750,52;490.217.407,10;24.144.047,26;67.431.853,43;3.303
250750;João Pessoa;PB;2013;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;139.699,41;1.131.778,00;49.825,01;382.917.583,44;137.393.032,67;257.499.395,41;443.155.976,96;28.360.224,89;55.486.425,24;3.079
250750;João Pessoa;PB;2012;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;136.382,64;1.088.282,00;47.875,53;348.966.726,01;123.807.776,27;225.197.709,36;387.690.839,30;51.446.036,18;54.147.134,53;3.184
250750;João Pessoa;PB;2011;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;134.664,10;1.027.172,00;45.405,02;312.548.285,49;107.292.410,14;208.609.326,42;374.778.419,09;42.163.313,16;43.519.867,81;3.219
250750;João Pessoa;PB;2010;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;124.334,39;948.073,00;43.152,40;275.864.904,19;92.226.793,58;194.357.908,49;380.562.439,23;44.868.674,12;51.706.116,00;2.898
250750;João Pessoa;PB;2009;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;124.943,14;950.045,00;40.107,10;261.637.429,39;86.413.409,18;143.102.686,69;295.916.060,55;24.721.631,52;44.136.499,59;2.973
250750;João Pessoa;PB;2008;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;120.993,34;905.791,00;39.123,41;245.504.180,28;76.237.930,83;123.092.259,07;279.346.710,81;29.870.489,10;39.110.565,78;2.674
250750;João Pessoa;PB;2007;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;119.621,44;870.545,00;37.962,00;221.357.161,00;64.519.139,79;113.749.127,88;249.388.063,28;27.454.198,00;38.631.225,09;2.668
250750;João Pessoa;PB;2006;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;112.402,00;791.343,00;37.960,80;202.017.549,00;60.981.696,00;104.518.007,00;231.192.648,00;21.929.537,00;38.050.610,00;2.850
250750;João Pessoa;PB;2005;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;113.609,00;714.496,00;36.206,90;188.127.665,00;54.641.635,00;88.728.540,00;211.034.714,00;21.661.300,00;34.457.413,00;2.663
250750;João Pessoa;PB;2004;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;110.471,00;655.048,00;36.054,00;160.443.967,00;45.650.889,00;74.792.539,00;190.036.594,00;7.042.888,00;29.818.401,00;2.432
250750;João Pessoa;PB;2003;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;107.092,00;642.310,00;35.448,00;137.277.007,00;41.067.749,00;69.985.569,00;153.286.741,00;6.820.691,00;16.905.071,00;2.241
250750;João Pessoa;PB;2002;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;102.275,00;624.215,95;32.355,00;117.175.844,00;38.731.937,00;61.046.821,00;140.795.311,00;5.110.086,00;15.789.766,00;2.058
250750;João Pessoa;PB;2001;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;97.608,00;584.914,00;30.048,00;111.379.397,00;35.765.364,00;55.833.261,00;125.717.321,00;3.383.663,00;14.167.676,00;1.650
250750;João Pessoa;PB;2000;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;93.235,00;574.504,00;29.124,00;77.048.000,00;26.208.279,00;56.934.646,00;102.268.015,00;2.415.617,00;13.161.840,00;1.707
250750;João Pessoa;PB;1999;25075000;Companhia de Águas e Esgotos da Paraíba;CAGEPA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;89.599,00;557.903,92;27.671,00;65.593.009,00;21.753.348,00;52.042.152,00;89.999.988,00;2.017.067,00;12.497.810,00;1.781
261160;Recife;PE;2019;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;346.561,90;8.141.050,73;110.493,88;1.329.540.340,50;383.629.486,93;360.691.058,59;1.457.676.473,45;25.265.109,04;62.075.826,32;3.263
261160;Recife;PE;2018;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;323.943,56;7.348.431,00;101.419,70;1.232.623.156,72;360.959.365,48;365.548.726,62;1.364.113.368,43;31.393.748,86;13.855.225,67;3.471
261160;Recife;PE;2017;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;326.681,18;6.674.906,00;99.068,50;1.141.797.881,25;344.126.904,60;351.507.422,79;1.270.785.671,73;55.679.595,38;17.988.257,19;3.456
261160;Recife;PE;2016;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;310.638,14;6.044.429,00;90.852,39;1.096.222.708,03;313.406.151,12;327.469.228,74;1.199.896.405,53;65.982.068,43;25.945.780,11;3.457
261160;Recife;PE;2015;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;331.763,22;5.546.941,00;84.131,02;1.044.005.253,52;271.099.994,11;302.627.233,91;1.116.440.007,68;61.180.181,59;47.007.178,00;3.470
261160;Recife;PE;2014;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;328.104,51;5.130.296,00;79.493,00;940.963.776,36;231.833.712,65;286.551.578,08;997.070.611,57;46.733.225,52;44.100.205,51;3.379
261160;Recife;PE;2013;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;306.309,24;4.371.312,00;67.372,64;832.913.918,54;201.938.619,91;260.207.084,37;891.092.842,40;35.391.316,44;45.163.047,90;3.457
261160;Recife;PE;2012;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;299.519,93;3.479.323,00;64.349,65;786.842.921,61;187.430.578,05;249.676.711,04;856.449.456,40;34.145.832,02;84.959.793,69;3.531
261160;Recife;PE;2011;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;284.734,44;3.086.417,00;61.083,45;673.152.038,50;174.732.036,22;213.668.911,22;727.429.110,74;39.594.506,32;71.421.157,73;3.619
261160;Recife;PE;2010;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;268.341,24;2.708.097,00;61.996,11;613.761.083,91;156.333.099,47;182.871.286,54;653.883.767,59;19.655.963,76;101.338.123,20;3.467
261160;Recife;PE;2009;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;256.944,04;2.150.839,00;68.405,73;566.758.385,95;144.327.868,63;170.488.045,93;599.592.588,89;6.446.667,73;115.513.680,09;3.882
261160;Recife;PE;2008;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;241.809,18;1.766.419,00;65.279,36;471.064.188,65;126.851.186,54;145.508.056,56;536.662.406,43;4.451.939,60;104.036.204,42;3.950
